#time x y z
2.08000e+01 4.73850e+00 7.56521e+00 1.64177e+01
2.08100e+01 5.03090e+00 8.05428e+00 1.63621e+01
2.08200e+01 5.34356e+00 8.57501e+00 1.63571e+01
2.08300e+01 5.67752e+00 9.12675e+00 1.64079e+01
2.08400e+01 6.03365e+00 9.70816e+00 1.65204e+01
2.08500e+01 6.41257e+00 1.03169e+01 1.67005e+01
2.08600e+01 6.81455e+00 1.09496e+01 1.69551e+01
2.08700e+01 7.23946e+00 1.16014e+01 1.72909e+01
2.08800e+01 7.68662e+00 1.22657e+01 1.77150e+01
2.08900e+01 8.15471e+00 1.29340e+01 1.82339e+01
2.09000e+01 8.64164e+00 1.35959e+01 1.88538e+01
2.09100e+01 9.14438e+00 1.42382e+01 1.95795e+01
2.09200e+01 9.65884e+00 1.48456e+01 2.04142e+01
2.09300e+01 1.01798e+01 1.54004e+01 2.13583e+01
2.09400e+01 1.07006e+01 1.58829e+01 2.24089e+01
2.09500e+01 1.12134e+01 1.62721e+01 2.35591e+01
2.09600e+01 1.17090e+01 1.65463e+01 2.47969e+01
2.09700e+01 1.21772e+01 1.66846e+01 2.61047e+01
2.09800e+01 1.26067e+01 1.66685e+01 2.74594e+01
2.09900e+01 1.29856e+01 1.64835e+01 2.88325e+01
2.10000e+01 1.33024e+01 1.61209e+01 3.01910e+01
2.10100e+01 1.35458e+01 1.55791e+01 3.14990e+01
2.10200e+01 1.37061e+01 1.48652e+01 3.27195e+01
2.10300e+01 1.37754e+01 1.39947e+01 3.38176e+01
2.10400e+01 1.37487e+01 1.29917e+01 3.47622e+01
2.10500e+01 1.36239e+01 1.18866e+01 3.55291e+01
2.10600e+01 1.34022e+01 1.07147e+01 3.61023e+01
2.10700e+01 1.30884e+01 9.51292e+00 3.64750e+01
2.10800e+01 1.26902e+01 8.31759e+00 3.66494e+01
2.10900e+01 1.22177e+01 7.16151e+00 3.66361e+01
2.11000e+01 1.16832e+01 6.07228e+00 3.64520e+01
2.11100e+01 1.11001e+01 5.07106e+00 3.61185e+01
2.11200e+01 1.04820e+01 4.17218e+00 3.56596e+01
2.11300e+01 9.84252e+00 3.38343e+00 3.50993e+01
2.11400e+01 9.19425e+00 2.70682e+00 3.44611e+01
2.11500e+01 8.54860e+00 2.13965e+00 3.37657e+01
2.11600e+01 7.91548e+00 1.67571e+00 3.30316e+01
2.11700e+01 7.30311e+00 1.30643e+00 3.22739e+01
2.11800e+01 6.71806e+00 1.02188e+00 3.15047e+01
2.11900e+01 6.16528e+00 8.11588e-01 3.07337e+01
2.12000e+01 5.64826e+00 6.65186e-01 2.99677e+01
2.12100e+01 5.16920e+00 5.72853e-01 2.92119e+01
2.12200e+01 4.72919e+00 5.25594e-01 2.84699e+01
2.12300e+01 4.32840e+00 5.15401e-01 2.77438e+01
2.12400e+01 3.96630e+00 5.35318e-01 2.70352e+01
2.12500e+01 3.64176e+00 5.79430e-01 2.63446e+01
2.12600e+01 3.35327e+00 6.42821e-01 2.56724e+01
2.12700e+01 3.09904e+00 7.21488e-01 2.50185e+01
2.12800e+01 2.87709e+00 8.12259e-01 2.43827e+01
2.12900e+01 2.68538e+00 9.12688e-01 2.37647e+01
2.13000e+01 2.52187e+00 1.02097e+00 2.31641e+01
2.13100e+01 2.38455e+00 1.13584e+00 2.25806e+01
2.13200e+01 2.27151e+00 1.25651e+00 2.20139e+01
2.13300e+01 2.18098e+00 1.38259e+00 2.14635e+01
2.13400e+01 2.11132e+00 1.51401e+00 2.09294e+01
2.13500e+01 2.06106e+00 1.65099e+00 2.04112e+01
2.13600e+01 2.02890e+00 1.79400e+00 1.99088e+01
2.13700e+01 2.01373e+00 1.94369e+00 1.94222e+01
2.13800e+01 2.01461e+00 2.10090e+00 1.89512e+01
2.13900e+01 2.03077e+00 2.26662e+00 1.84961e+01
2.14000e+01 2.06161e+00 2.44196e+00 1.80569e+01
2.14100e+01 2.10672e+00 2.62819e+00 1.76339e+01
2.14200e+01 2.16585e+00 2.82664e+00 1.72273e+01
2.14300e+01 2.23888e+00 3.03880e+00 1.68377e+01
2.14400e+01 2.32587e+00 3.26623e+00 1.64656e+01
2.14500e+01 2.42704e+00 3.51060e+00 1.61117e+01
2.14600e+01 2.54273e+00 3.77369e+00 1.57770e+01
2.14700e+01 2.67342e+00 4.05736e+00 1.54626e+01
2.14800e+01 2.81974e+00 4.36356e+00 1.51698e+01
2.14900e+01 2.98246e+00 4.69433e+00 1.49002e+01
2.15000e+01 3.16243e+00 5.05177e+00 1.46558e+01
2.15100e+01 3.36067e+00 5.43802e+00 1.44389e+01
2.15200e+01 3.57829e+00 5.85521e+00 1.42522e+01
2.15300e+01 3.81648e+00 6.30547e+00 1.40990e+01
2.15400e+01 4.07653e+00 6.79081e+00 1.39829e+01
2.15500e+01 4.35979e+00 7.31304e+00 1.39085e+01
2.15600e+01 4.66764e+00 7.87372e+00 1.38806e+01
2.15700e+01 5.00146e+00 8.47393e+00 1.39053e+01
2.15800e+01 5.36256e+00 9.11416e+00 1.39890e+01
2.15900e+01 5.75215e+00 9.79406e+00 1.41393e+01
2.16000e+01 6.17123e+00 1.05121e+01 1.43646e+01
2.16100e+01 6.62050e+00 1.12655e+01 1.46739e+01
2.16200e+01 7.10024e+00 1.20494e+01 1.50770e+01
2.16300e+01 7.61013e+00 1.28569e+01 1.55843e+01
2.16400e+01 8.14909e+00 1.36783e+01 1.62061e+01
2.16500e+01 8.71510e+00 1.45007e+01 1.69525e+01
2.16600e+01 9.30491e+00 1.53078e+01 1.78322e+01
2.16700e+01 9.91385e+00 1.60794e+01 1.88520e+01
2.16800e+01 1.05356e+01 1.67914e+01 2.00154e+01
2.16900e+01 1.11620e+01 1.74162e+01 2.13214e+01
2.17000e+01 1.17827e+01 1.79235e+01 2.27627e+01
2.17100e+01 1.23857e+01 1.82813e+01 2.43249e+01
2.17200e+01 1.29569e+01 1.84581e+01 2.59847e+01
2.17300e+01 1.34806e+01 1.84257e+01 2.77099e+01
2.17400e+01 1.39403e+01 1.81617e+01 2.94595e+01
2.17500e+01 1.43193e+01 1.76530e+01 3.11852e+01
2.17600e+01 1.46020e+01 1.68982e+01 3.28337e+01
2.17700e+01 1.47745e+01 1.59099e+01 3.43512e+01
2.17800e+01 1.48262e+01 1.47144e+01 3.56870e+01
2.17900e+01 1.47507e+01 1.33512e+01 3.67986e+01
2.18000e+01 1.45466e+01 1.18693e+01 3.76553e+01
2.18100e+01 1.42173e+01 1.03235e+01 3.82406e+01
2.18200e+01 1.37715e+01 8.76909e+00 3.85533e+01
2.18300e+01 1.32218e+01 7.25749e+00 3.86060e+01
2.18400e+01 1.25844e+01 5.83227e+00 3.84230e+01
2.18500e+01 1.18777e+01 4.52676e+00 3.80363e+01
2.18600e+01 1.11207e+01 3.36310e+00 3.74822e+01
2.18700e+01 1.03323e+01 2.35265e+00 3.67974e+01
2.18800e+01 9.53037e+00 1.49737e+00 3.60169e+01
2.18900e+01 8.73065e+00 7.91768e-01 3.51714e+01
2.19000e+01 7.94670e+00 2.25017e-01 3.42871e+01
2.19100e+01 7.18957e+00 -2.17065e-01 3.33846e+01
2.19200e+01 6.46782e+00 -5.50313e-01 3.24799e+01
2.19300e+01 5.78764e+00 -7.90903e-01 3.15844e+01
2.19400e+01 5.15315e+00 -9.54420e-01 3.07059e+01
2.19500e+01 4.56662e+00 -1.05525e+00 2.98496e+01
2.19600e+01 4.02881e+00 -1.10625e+00 2.90182e+01
2.19700e+01 3.53928e+00 -1.11862e+00 2.82130e+01
2.19800e+01 3.09664e+00 -1.10187e+00 2.74343e+01
2.19900e+01 2.69879e+00 -1.06394e+00 2.66814e+01
2.20000e+01 2.34317e+00 -1.01136e+00 2.59535e+01
2.20100e+01 2.02689e+00 -9.49363e-01 2.52494e+01
2.20200e+01 1.74689e+00 -8.82087e-01 2.45679e+01
2.20300e+01 1.50005e+00 -8.12743e-01 2.39079e+01
2.20400e+01 1.28331e+00 -7.43759e-01 2.32681e+01
2.20500e+01 1.09367e+00 -6.76920e-01 2.26475e+01
2.20600e+01 9.28272e-01 -6.13490e-01 2.20451e+01
2.20700e+01 7.84453e-01 -5.54319e-01 2.14601e+01
2.20800e+01 6.59723e-01 -4.99927e-01 2.08916e+01
2.20900e+01 5.51796e-01 -4.50585e-01 2.03391e+01
2.21000e+01 4.58587e-01 -4.06371e-01 1.98017e+01
2.21100e+01 3.78209e-01 -3.67227e-01 1.92791e+01
2.21200e+01 3.08965e-01 -3.32996e-01 1.87706e+01
2.21300e+01 2.49340e-01 -3.03454e-01 1.82758e+01
2.21400e+01 1.97984e-01 -2.78343e-01 1.77942e+01
2.21500e+01 1.53701e-01 -2.57382e-01 1.73255e+01
2.21600e+01 1.15438e-01 -2.40289e-01 1.68693e+01
2.21700e+01 8.22672e-02 -2.26789e-01 1.64251e+01
2.21800e+01 5.33739e-02 -2.16626e-01 1.59928e+01
2.21900e+01 2.80454e-02 -2.09566e-01 1.55718e+01
2.22000e+01 5.65757e-03 -2.05400e-01 1.51621e+01
2.22100e+01 -1.43361e-02 -2.03951e-01 1.47631e+01
2.22200e+01 -3.24146e-02 -2.05073e-01 1.43747e+01
2.22300e+01 -4.89991e-02 -2.08650e-01 1.39965e+01
2.22400e+01 -6.44611e-02 -2.14601e-01 1.36283e+01
2.22500e+01 -7.91307e-02 -2.22876e-01 1.32698e+01
2.22600e+01 -9.33033e-02 -2.33455e-01 1.29208e+01
2.22700e+01 -1.07246e-01 -2.46355e-01 1.25811e+01
2.22800e+01 -1.21203e-01 -2.61622e-01 1.22503e+01
2.22900e+01 -1.35403e-01 -2.79333e-01 1.19283e+01
2.23000e+01 -1.50059e-01 -2.99601e-01 1.16148e+01
2.23100e+01 -1.65379e-01 -3.22570e-01 1.13097e+01
2.23200e+01 -1.81564e-01 -3.48420e-01 1.10126e+01
2.23300e+01 -1.98818e-01 -3.77366e-01 1.07235e+01
2.23400e+01 -2.17343e-01 -4.09661e-01 1.04421e+01
2.23500e+01 -2.37353e-01 -4.45599e-01 1.01683e+01
2.23600e+01 -2.59068e-01 -4.85517e-01 9.90189e+00
2.23700e+01 -2.82723e-01 -5.29797e-01 9.64269e+00
2.23800e+01 -3.08570e-01 -5.78875e-01 9.39056e+00
2.23900e+01 -3.36878e-01 -6.33239e-01 9.14539e+00
2.24000e+01 -3.67944e-01 -6.93438e-01 8.90704e+00
2.24100e+01 -4.02090e-01 -7.60090e-01 8.67542e+00
2.24200e+01 -4.39668e-01 -8.33884e-01 8.45044e+00
2.24300e+01 -4.81069e-01 -9.15590e-01 8.23204e+00
2.24400e+01 -5.26723e-01 -1.00607e+00 8.02020e+00
2.24500e+01 -5.77105e-01 -1.10628e+00 7.81490e+00
2.24600e+01 -6.32743e-01 -1.21730e+00 7.61619e+00
2.24700e+01 -6.94221e-01 -1.34031e+00 7.42415e+00
2.24800e+01 -7.62188e-01 -1.47664e+00 7.23890e+00
2.24900e+01 -8.37364e-01 -1.62777e+00 7.06066e+00
2.25000e+01 -9.20550e-01 -1.79534e+00 6.88970e+00
2.25100e+01 -1.01263e+00 -1.98117e+00 6.72641e+00
2.25200e+01 -1.11460e+00 -2.18727e+00 6.57127e+00
2.25300e+01 -1.22755e+00 -2.41589e+00 6.42494e+00
2.25400e+01 -1.35270e+00 -2.66951e+00 6.28823e+00
2.25500e+01 -1.49139e+00 -2.95085e+00 6.16218e+00
2.25600e+01 -1.64511e+00 -3.26291e+00 6.04808e+00
2.25700e+01 -1.81552e+00 -3.60901e+00 5.94757e+00
2.25800e+01 -2.00445e+00 -3.99272e+00 5.86267e+00
2.25900e+01 -2.21388e+00 -4.41797e+00 5.79589e+00
2.26000e+01 -2.44603e+00 -4.88896e+00 5.75032e+00
2.26100e+01 -2.70330e+00 -5.41020e+00 5.72978e+00
2.26200e+01 -2.98832e+00 -5.98644e+00 5.73896e+00
2.26300e+01 -3.30390e+00 -6.62259e+00 5.78360e+00
2.26400e+01 -3.65310e+00 -7.32366e+00 5.87067e+00
2.26500e+01 -4.03912e+00 -8.09452e+00 6.00868e+00
2.26600e+01 -4.46532e+00 -8.93970e+00 6.20784e+00
2.26700e+01 -4.93514e+00 -9.86301e+00 6.48042e+00
2.26800e+01 -5.45202e+00 -1.08671e+01 6.84099e+00
2.26900e+01 -6.01920e+00 -1.19527e+01 7.30667e+00
2.27000e+01 -6.63961e+00 -1.31180e+01 7.89729e+00
2.27100e+01 -7.31550e+00 -1.43572e+01 8.63541e+00
2.27200e+01 -8.04816e+00 -1.56595e+01 9.54605e+00
2.27300e+01 -8.83740e+00 -1.70073e+01 1.06560e+01
2.27400e+01 -9.68098e+00 -1.83746e+01 1.19928e+01
2.27500e+01 -1.05739e+01 -1.97251e+01 1.35822e+01
2.27600e+01 -1.15077e+01 -2.10111e+01 1.54459e+01
2.27700e+01 -1.24695e+01 -2.21722e+01 1.75967e+01
2.27800e+01 -1.34414e+01 -2.31364e+01 2.00338e+01
2.27900e+01 -1.43997e+01 -2.38230e+01 2.27374e+01
2.28000e+01 -1.53153e+01 -2.41477e+01 2.56625e+01
2.28100e+01 -1.61540e+01 -2.40317e+01 2.87359e+01
2.28200e+01 -1.68779e+01 -2.34125e+01 3.18554e+01
2.28300e+01 -1.74481e+01 -2.22569e+01 3.48947e+01
2.28400e+01 -1.78282e+01 -2.05710e+01 3.77136e+01
2.28500e+01 -1.79880e+01 -1.84072e+01 4.01743e+01
2.28600e+01 -1.79073e+01 -1.58621e+01 4.21590e+01
2.28700e+01 -1.75789e+01 -1.30671e+01 4.35873e+01
2.28800e+01 -1.70097e+01 -1.01715e+01 4.44259e+01
2.28900e+01 -1.62202e+01 -7.32262e+00 4.46915e+01
2.29000e+01 -1.52423e+01 -4.64794e+00 4.44436e+01
2.29100e+01 -1.41153e+01 -2.24246e+00 4.37712e+01
2.29200e+01 -1.28822e+01 -1.63768e-01 4.27773e+01
2.29300e+01 -1.15855e+01 1.56615e+00 4.15649e+01
2.29400e+01 -1.02641e+01 2.95438e+00 4.02257e+01
2.29500e+01 -8.95193e+00 4.02851e+00 3.88350e+01
2.29600e+01 -7.67600e+00 4.82810e+00 3.74490e+01
2.29700e+01 -6.45688e+00 5.39763e+00 3.61067e+01
2.29800e+01 -5.30890e+00 5.78139e+00 3.48321e+01
2.29900e+01 -4.24097e+00 6.02029e+00 3.36378e+01
2.30000e+01 -3.25746e+00 6.15021e+00 3.25278e+01
2.30100e+01 -2.35920e+00 6.20144e+00 3.15012e+01
2.30200e+01 -1.54434e+00 6.19880e+00 3.05533e+01
2.30300e+01 -8.09048e-01 6.16220e+00 2.96780e+01
2.30400e+01 -1.48210e-01 6.10729e+00 2.88685e+01
2.30500e+01 4.44130e-01 6.04614e+00 2.81181e+01
2.30600e+01 9.74363e-01 5.98796e+00 2.74206e+01
2.30700e+01 1.44903e+00 5.93964e+00 2.67707e+01
2.30800e+01 1.87462e+00 5.90623e+00 2.61636e+01
2.30900e+01 2.25740e+00 5.89138e+00 2.55956e+01
2.31000e+01 2.60334e+00 5.89765e+00 2.50636e+01
2.31100e+01 2.91806e+00 5.92678e+00 2.45652e+01
2.31200e+01 3.20675e+00 5.97986e+00 2.40988e+01
2.31300e+01 3.47421e+00 6.05753e+00 2.36632e+01
2.31400e+01 3.72481e+00 6.16010e+00 2.32575e+01
2.31500e+01 3.96253e+00 6.28761e+00 2.28816e+01
2.31600e+01 4.19096e+00 6.43991e+00 2.25356e+01
2.31700e+01 4.41333e+00 6.61672e+00 2.22197e+01
2.31800e+01 4.63254e+00 6.81763e+00 2.19348e+01
2.31900e+01 4.85115e+00 7.04212e+00 2.16819e+01
2.32000e+01 5.07144e+00 7.28955e+00 2.14622e+01
2.32100e+01 5.29539e+00 7.55917e+00 2.12772e+01
2.32200e+01 5.52473e+00 7.85003e+00 2.11286e+01
2.32300e+01 5.76090e+00 8.16101e+00 2.10184e+01
2.32400e+01 6.00510e+00 8.49071e+00 2.09486e+01
2.32500e+01 6.25829e+00 8.83746e+00 2.09216e+01
2.32600e+01 6.52112e+00 9.19918e+00 2.09398e+01
2.32700e+01 6.79398e+00 9.57337e+00 2.10054e+01
2.32800e+01 7.07697e+00 9.95703e+00 2.11211e+01
2.32900e+01 7.36986e+00 1.03466e+01 2.12890e+01
2.33000e+01 7.67206e+00 1.07378e+01 2.15114e+01
2.33100e+01 7.98261e+00 1.11257e+01 2.17899e+01
2.33200e+01 8.30014e+00 1.15047e+01 2.21258e+01
2.33300e+01 8.62284e+00 1.18685e+01 2.25197e+01
2.33400e+01 8.94843e+00 1.22100e+01 2.29713e+01
2.33500e+01 9.27415e+00 1.25216e+01 2.34791e+01
2.33600e+01 9.59677e+00 1.27954e+01 2.40405e+01
2.33700e+01 9.91256e+00 1.30229e+01 2.46512e+01
2.33800e+01 1.02174e+01 1.31961e+01 2.53053e+01
2.33900e+01 1.05068e+01 1.33072e+01 2.59953e+01
2.34000e+01 1.07758e+01 1.33491e+01 2.67118e+01
2.34100e+01 1.10197e+01 1.33162e+01 2.74437e+01
2.34200e+01 1.12335e+01 1.32044e+01 2.81786e+01
2.34300e+01 1.14124e+01 1.30117e+01 2.89028e+01
2.34400e+01 1.15520e+01 1.27386e+01 2.96022e+01
2.34500e+01 1.16486e+01 1.23882e+01 3.02624e+01
2.34600e+01 1.16991e+01 1.19661e+01 3.08699e+01
2.34700e+01 1.17015e+01 1.14805e+01 3.14120e+01
2.34800e+01 1.16547e+01 1.09418e+01 3.18781e+01
2.34900e+01 1.15591e+01 1.03620e+01 3.22599e+01
2.35000e+01 1.14160e+01 9.75422e+00 3.25517e+01
2.35100e+01 1.12278e+01 9.13218e+00 3.27504e+01
2.35200e+01 1.09982e+01 8.50920e+00 3.28561e+01
2.35300e+01 1.07316e+01 7.89782e+00 3.28710e+01
2.35400e+01 1.04333e+01 7.30923e+00 3.27999e+01
2.35500e+01 1.01088e+01 6.75291e+00 3.26493e+01
2.35600e+01 9.76409e+00 6.23639e+00 3.24267e+01
2.35700e+01 9.40522e+00 5.76526e+00 3.21406e+01
2.35800e+01 9.03801e+00 5.34313e+00 3.17999e+01
2.35900e+01 8.66803e+00 4.97188e+00 3.14133e+01
2.36000e+01 8.30041e+00 4.65185e+00 3.09892e+01
2.36100e+01 7.93977e+00 4.38213e+00 3.05353e+01
2.36200e+01 7.59013e+00 4.16086e+00 3.00587e+01
2.36300e+01 7.25496e+00 3.98545e+00 2.95657e+01
2.36400e+01 6.93708e+00 3.85291e+00 2.90619e+01
2.36500e+01 6.63879e+00 3.75997e+00 2.85518e+01
2.36600e+01 6.36182e+00 3.70335e+00 2.80396e+01
2.36700e+01 6.10745e+00 3.67982e+00 2.75286e+01
2.36800e+01 5.87652e+00 3.68636e+00 2.70217e+01
2.36900e+01 5.66953e+00 3.72020e+00 2.65214e+01
2.37000e+01 5.48667e+00 3.77885e+00 2.60297e+01
2.37100e+01 5.32791e+00 3.86016e+00 2.55484e+01
2.37200e+01 5.19302e+00 3.96233e+00 2.50790e+01
2.37300e+01 5.08164e+00 4.08385e+00 2.46228e+01
2.37400e+01 4.99330e+00 4.22354e+00 2.41812e+01
2.37500e+01 4.92751e+00 4.38049e+00 2.37553e+01
2.37600e+01 4.88372e+00 4.55407e+00 2.33463e+01
2.37700e+01 4.86140e+00 4.74385e+00 2.29554e+01
2.37800e+01 4.86004e+00 4.94963e+00 2.25837e+01
2.37900e+01 4.87917e+00 5.17134e+00 2.22325e+01
2.38000e+01 4.91834e+00 5.40906e+00 2.19030e+01
2.38100e+01 4.97719e+00 5.66296e+00 2.15969e+01
2.38200e+01 5.05540e+00 5.93327e+00 2.13155e+01
2.38300e+01 5.15269e+00 6.22024e+00 2.10605e+01
2.38400e+01 5.26884e+00 6.52407e+00 2.08339e+01
2.38500e+01 5.40368e+00 6.84493e+00 2.06376e+01
2.38600e+01 5.55704e+00 7.18284e+00 2.04737e+01
2.38700e+01 5.72879e+00 7.53767e+00 2.03448e+01
2.38800e+01 5.91876e+00 7.90902e+00 2.02532e+01
2.38900e+01 6.12677e+00 8.29623e+00 2.02018e+01
2.39000e+01 6.35256e+00 8.69824e+00 2.01933e+01
2.39100e+01 6.59577e+00 9.11352e+00 2.02309e+01
2.39200e+01 6.85592e+00 9.54004e+00 2.03176e+01
2.39300e+01 7.13234e+00 9.97511e+00 2.04565e+01
2.39400e+01 7.42413e+00 1.04153e+01 2.06505e+01
2.39500e+01 7.73014e+00 1.08565e+01 2.09025e+01
2.39600e+01 8.04886e+00 1.12937e+01 2.12149e+01
2.39700e+01 8.37841e+00 1.17208e+01 2.15896e+01
2.39800e+01 8.71649e+00 1.21310e+01 2.20277e+01
2.39900e+01 9.06030e+00 1.25166e+01 2.25294e+01
2.40000e+01 9.40656e+00 1.28690e+01 2.30936e+01
2.40100e+01 9.75143e+00 1.31791e+01 2.37177e+01
2.40200e+01 1.00906e+01 1.34374e+01 2.43972e+01
2.40300e+01 1.04191e+01 1.36343e+01 2.51258e+01
2.40400e+01 1.07318e+01 1.37607e+01 2.58951e+01
2.40500e+01 1.10230e+01 1.38084e+01 2.66944e+01
2.40600e+01 1.12869e+01 1.37704e+01 2.75110e+01
2.40700e+01 1.15178e+01 1.36421e+01 2.83306e+01
2.40800e+01 1.17100e+01 1.34211e+01 2.91372e+01
2.40900e+01 1.18584e+01 1.31081e+01 2.99142e+01
2.41000e+01 1.19586e+01 1.27068e+01 3.06451e+01
2.41100e+01 1.20070e+01 1.22242e+01 3.13138e+01
2.41200e+01 1.20014e+01 1.16703e+01 3.19061e+01
2.41300e+01 1.19407e+01 1.10578e+01 3.24098e+01
2.41400e+01 1.18252e+01 1.04012e+01 3.28158e+01
2.41500e+01 1.16567e+01 9.71620e+00 3.31181e+01
2.41600e+01 1.14384e+01 9.01897e+00 3.33144e+01
2.41700e+01 1.11745e+01 8.32510e+00 3.34054e+01
2.41800e+01 1.08704e+01 7.64894e+00 3.33951e+01
2.41900e+01 1.05323e+01 7.00302e+00 3.32898e+01
2.42000e+01 1.01668e+01 6.39765e+00 3.30978e+01
2.42100e+01 9.78079e+00 5.84071e+00 3.28288e+01
2.42200e+01 9.38107e+00 5.33767e+00 3.24930e+01
2.42300e+01 8.97425e+00 4.89169e+00 3.21007e+01
2.42400e+01 8.56653e+00 4.50389e+00 3.16622e+01
2.42500e+01 8.16349e+00 4.17373e+00 3.11867e+01
2.42600e+01 7.77011e+00 3.89930e+00 3.06830e+01
2.42700e+01 7.39063e+00 3.67770e+00 3.01587e+01
2.42800e+01 7.02859e+00 3.50541e+00 2.96202e+01
2.42900e+01 6.68683e+00 3.37850e+00 2.90734e+01
2.43000e+01 6.36755e+00 3.29294e+00 2.85229e+01
2.43100e+01 6.07235e+00 3.24475e+00 2.79727e+01
2.43200e+01 5.80231e+00 3.23014e+00 2.74261e+01
2.43300e+01 5.55806e+00 3.24564e+00 2.68857e+01
2.43400e+01 5.33986e+00 3.28812e+00 2.63536e+01
2.43500e+01 5.14765e+00 3.35486e+00 2.58318e+01
2.43600e+01 4.98117e+00 3.44354e+00 2.53218e+01
2.43700e+01 4.83995e+00 3.55223e+00 2.48248e+01
2.43800e+01 4.72342e+00 3.67940e+00 2.43420e+01
2.43900e+01 4.63092e+00 3.82387e+00 2.38745e+01
2.44000e+01 4.56178e+00 3.98479e+00 2.34232e+01
2.44100e+01 4.51530e+00 4.16160e+00 2.29891e+01
2.44200e+01 4.49083e+00 4.35401e+00 2.25733e+01
2.44300e+01 4.48774e+00 4.56194e+00 2.21766e+01
2.44400e+01 4.50549e+00 4.78551e+00 2.18003e+01
2.44500e+01 4.54360e+00 5.02499e+00 2.14456e+01
2.44600e+01 4.60165e+00 5.28077e+00 2.11137e+01
2.44700e+01 4.67933e+00 5.55331e+00 2.08060e+01
2.44800e+01 4.77638e+00 5.84313e+00 2.05243e+01
2.44900e+01 4.89263e+00 6.15075e+00 2.02702e+01
2.45000e+01 5.02797e+00 6.47665e+00 2.00458e+01
2.45100e+01 5.18235e+00 6.82120e+00 1.98532e+01
2.45200e+01 5.35574e+00 7.18467e+00 1.96948e+01
2.45300e+01 5.54814e+00 7.56710e+00 1.95733e+01
2.45400e+01 5.75953e+00 7.96825e+00 1.94915e+01
2.45500e+01 5.98986e+00 8.38757e+00 1.94527e+01
2.45600e+01 6.23901e+00 8.82403e+00 1.94600e+01
2.45700e+01 6.50676e+00 9.27610e+00 1.95171e+01
2.45800e+01 6.79272e+00 9.74159e+00 1.96275e+01
2.45900e+01 7.09630e+00 1.02176e+01 1.97949e+01
2.46000e+01 7.41665e+00 1.07003e+01 2.00231e+01
2.46100e+01 7.75259e+00 1.11851e+01 2.03153e+01
2.46200e+01 8.10255e+00 1.16660e+01 2.06748e+01
2.46300e+01 8.46453e+00 1.21363e+01 2.11039e+01
2.46400e+01 8.83597e+00 1.25879e+01 2.16042e+01
2.46500e+01 9.21377e+00 1.30116e+01 2.21761e+01
2.46600e+01 9.59419e+00 1.33973e+01 2.28185e+01
2.46700e+01 9.97283e+00 1.37342e+01 2.35285e+01
2.46800e+01 1.03447e+01 1.40107e+01 2.43009e+01
2.46900e+01 1.07041e+01 1.42155e+01 2.51282e+01
2.47000e+01 1.10448e+01 1.43377e+01 2.60002e+01
2.47100e+01 1.13604e+01 1.43675e+01 2.69040e+01
2.47200e+01 1.16440e+01 1.42971e+01 2.78242e+01
2.47300e+01 1.18888e+01 1.41213e+01 2.87434e+01
2.47400e+01 1.20884e+01 1.38379e+01 2.96424e+01
2.47500e+01 1.22369e+01 1.34487e+01 3.05013e+01
2.47600e+01 1.23293e+01 1.29593e+01 3.13006e+01
2.47700e+01 1.23618e+01 1.23795e+01 3.20217e+01
2.47800e+01 1.23323e+01 1.17224e+01 3.26485e+01
2.47900e+01 1.22399e+01 1.10043e+01 3.31680e+01
2.48000e+01 1.20858e+01 1.02435e+01 3.35710e+01
2.48100e+01 1.18727e+01 9.45932e+00 3.38526e+01
2.48200e+01 1.16048e+01 8.67088e+00 3.40121e+01
2.48300e+01 1.12880e+01 7.89624e+00 3.40528e+01
2.48400e+01 1.09289e+01 7.15141e+00 3.39814e+01
2.48500e+01 1.05351e+01 6.44980e+00 3.38071e+01
2.48600e+01 1.01145e+01 5.80181e+00 3.35413e+01
2.48700e+01 9.67520e+00 5.21476e+00 3.31961e+01
2.48800e+01 9.22497e+00 4.69305e+00 3.27840e+01
2.48900e+01 8.77118e+00 4.23843e+00 3.23174e+01
2.49000e+01 8.32054e+00 3.85043e+00 3.18076e+01
2.49100e+01 7.87900e+00 3.52681e+00 3.12650e+01
2.49200e+01 7.45166e+00 3.26405e+00 3.06987e+01
2.49300e+01 7.04275e+00 3.05776e+00 3.01166e+01
2.49400e+01 6.65565e+00 2.90309e+00 2.95252e+01
2.49500e+01 6.29297e+00 2.79500e+00 2.89300e+01
2.49600e+01 5.95657e+00 2.72852e+00 2.83354e+01
2.49700e+01 5.64767e+00 2.69896e+00 2.77449e+01
2.49800e+01 5.36697e+00 2.70199e+00 2.71613e+01
2.49900e+01 5.11469e+00 2.73374e+00 2.65870e+01
2.50000e+01 4.89068e+00 2.79082e+00 2.60235e+01
2.50100e+01 4.69453e+00 2.87037e+00 2.54724e+01
2.50200e+01 4.52561e+00 2.97002e+00 2.49348e+01
2.50300e+01 4.38314e+00 3.08785e+00 2.44117e+01
2.50400e+01 4.26626e+00 3.22240e+00 2.39038e+01
2.50500e+01 4.17407e+00 3.37261e+00 2.34120e+01
2.50600e+01 4.10567e+00 3.53778e+00 2.29370e+01
2.50700e+01 4.06021e+00 3.71752e+00 2.24795e+01
2.50800e+01 4.03688e+00 3.91173e+00 2.20402e+01
2.50900e+01 4.03495e+00 4.12054e+00 2.16201e+01
2.51000e+01 4.05380e+00 4.34431e+00 2.12200e+01
